final_text,label
sdn sabagi kab sumedang dampak tol cisumdawu kepada yth bapak dedi mulyadi gubernur jawa barat di tempat assalamu alaikum wr wb pertama tama kami menyampaikan doa dan salam sejahtera semoga bapak gubernur selalu dalam lindungan allah swt saya komite sekolah sd negeri sabagi kecamatan sumedang selatan kabupaten sumedang membuat surat ini sebagai bentuk permohonan kami yang mewakili seluruh warga sekolah bapak gubernur yang kami i sekolah kami ini sudah sangat terisolir dan jauh dari pemukiman warga kurang lebih tahun pasca pembangunan tol cisumdawu sekolah ini terisolir dampak dari tol ini sebagian bangunan sekolah seperti pagar sudah rusak bahkan tidak ada pagar sebagian grc atap sekolah sudah banyak yang rusak hal ini terjadi sejak tahun warga menyangka sekolah ini akan direlokasi sehingga warga seenaknya merusak dan mengambil bagian bagian bangunan sekolah ternyata sekolah tidak jadi direlokasi terlihat hanya sekitar meter jarak dari sekolah ke panel pagar pembatas foto terlampir tetapi status tanah sekolah sudah dibebaskan artinya bukan tanah kas desa tkd lagi melainkan sudah milik pemerintah dalam hal ini ckjt sampai saat ini masalah ganti rugi tanah dan bangunan sdn sabagi belum ada kejelasan bapak gubernur yang kami i sebelum adanya pembangunan jalan tol cisumdawu sekolah kami didepannya penuh dengan rumah rumah warga posyandu dan bangunan bangunan lainnya tetapi setelah adanya pembangunan jalan tol rumah rumah warga dan bangunan lainnya yang ada disekelilingnya sudah tidak ada lagi sekolah ditinggalkan oleh warga artinya sekolah terisolir mengapa sekolah yang harus dikorbankan mengapa tidak dipikirkan secara matang oleh pemerintah setempat bapak gubernur yang kami i selama tahun kami merasakan ketidaknyamanan termasuk kepala sekolah dan guru guru sudah merasa tidak kondusif lagi melaksanakan proses pendidikan di sekolah ini terutama dari sisi keamanan sekolah ini selalu kemalingan dalam bulan terakhir ini pun sudah terjadi kali kebongkaran di ruang guru walaupun ruangan menggunakan besi tralis aset sekolah seperti spiker printer leptop dokumen guru dan buku buku pelajaran hilang digondol maling lampu lampu bohlam yang ada dihalaman sekolah pun raib digondol maling plang sekolah pun pernah dirusak bahkan digondol maling disituasi lain setelah tidak ada guru dan murid sore hari sekolah sering dijadikan tempat tongkrongan orang orang pendatang asing dijadikan tempat berpacaran bahkan ada yang masuk ke ruangan uks kasur uks pun disalahgunakan sebagai tempat bejad yang dilakukan oleh orang orang yang tidak bertanggung jawab kami warga sekolah merasa terhina karena sekolah dijadikan hal hal yang negatif disituasi ini sekolah pernah memiliki cctv sebagai pengaman walaupun cctv tersebut digondol oleh orang yang tidak dikenal kemudian penjaga sekolah juga tidak sanggup kalaupun harus menunggu sekolah jam karena kalau dimalam hari situasi sangat menyeramkan sekolah ini berada ditengah tengah perbukitan kawasan hutan yang terdampak tol saat ini sekolah memiliki jumlah peserta didik di bawah siswa dulu siswanya mencapai jelas dampak tol ini sangat merugikan kami bapak gubernur yang kami i kami dan pihak sekolah terus berkoordinasi dengan skpd terkait walaupun prihal relokasi sekolah menurut skpd masih menunggu informasi dari ckjt belum ada kejelasan sama sekali sampai sekarang sehingga sekolah masih dalam situasi yang terisolir dan tidak nyaman seandainya sekolah kami tidak masuk dalam pembebasan seperti rumah rumah disekitarnya kami seluruh warga sekolah memiliki harapan besar kepada pemerintah kabupaten maupun provinsi agar sekolah ini direlokasi ke tempat lain yang masih berada di desa yang sama sebetulnya ditempat lain ada lokasi yang sangat strategis milik desa tkd yang disekelilingnya banyak pemukiman bahkan dari desa sudah menyiapkan tempat baru apabila sekolah direlokasi hanya anggaran untuk membangun rkb di lokasi yang baru tersebut tidak ada karena masih menunggu kejelasan dari pihak pemerintah dalam hal ini ckjt bapak gubernur yang kami i saya atas nama ketua komite sd negeri sabagi mewakili seluruh warga sekolah memohon dengan sangat kepada bapak gubernur untuk segera merelokasi sekolah demi terciptanya lingkungan sekolah yang tentram nyaman dan menyenangkan aset aset sekolah terjaga dengan baik tidak ada lagi kekhawatiran kehilangan aset dan sebagainya kepala sekolah dan guru guru merasa nyaman serta menikmati suasana pembelajaran yang kondusif demi terciptanya masa depan yang cerah untuk anak anak kita demikianlah permohonan ini kami sampaikan semoga sdn sabagi yang ada di kabupaten sumedang ini bisa berdiri tegak di atas tanah yang representatif untuk mencerdaskan kehidupan bangsa semoga bapak gubernur mengabulkan permohonan kami bapak gubernur jabar sehat selalu bapak gubernur wassalamu alaikum wr wb lokasi kejadian kabupaten sumedang sumedang selatan ciherang dusun sabagi desa ciherang kecamatan sumedang selatan kabupaten sumedang provinsi jawa barat aduan ini menjadi kewenangan pemda kabupaten sumedang,MEDIUM
pengendalian populasi kucing liar mohon bantuan nya pada dinas terkait untuk pengendalian populasi kucing liar banyak kucing liar yang buang air besar di gang gang kecil menyebabkan banyak lalat yang berpotensi menimbulkan penyakit pada manusia terlebih pada lingkungan padat penduduk banyak juga kucing sakit yang dikhawatirkan menyebarkan penyakit lewat kotorannya lokasi lingkungan cipadung kotakaler rukun tetangga rukun warga sumedang utara,MEDIUM
kekerasan di lingkungan pendidikan sdn dwikora kota bandung kamis oktober anak kls sedang bermain bola datang anak kls yang ingin bergabung namun tidak diizinkan anak kls mengalah dan kembali ke kelas namun anak kls mendatangi hingga ke dalam kelas dan melakukan kekerasan secara acak ke beberapa anak kls salah satunya anak kami perempuan yang ditendang di bagian perut sehingga harus mendapatkan perawatan medis di klinik mohon agar dapat dimediasi antara korban pihak terduga dan pihak sekolah agar masalah ini tidak berlarut maupun meluas demikian disampaikan untuk menjadi perhatian,HIGH
informasi layanan kesehatan hewan assalamu alaikum mau tanya kalo untuk pengobatan anjing yang sakit gak mau makan kaya dehidrasi kena biaya berapa ya,LOW
renovasi rumah tidak layak huni bapak ibu tolong saya saya pekerja buruh harian lepas udah tahun pengajuan renovasi rumah tapi belum juga dapat bantuan setiap ditanya ke desa jawabannya selalu belum diberi dana dari pemerintah rumah keluarga kami sudah mau roboh sudah tidak layak huni saya sama keluarga kalau tidur suka was takutnya saat tidur atapnya roboh apalagi kalo malam hujan gak bisa tidur atap kamar bocor tolong saya dan keluarga saya mau kemana lagi kami mengadu ke desa sama kecamatan sama aja tidak ada respon,MEDIUM
preman parkir meresahkan di jalan pajajaran bandung yth satpol pp dishub kota bandung ybs dan apresiasi atas kinerja dan ikhtiar yang dilakukan untuk mewujudkan kota bandung yang lebih nyaman untuk semua bersama laporan ini saya warga kota bandung yang resah sangat resah terhadap keberadaan tukang preman parkir yang menggetok tarif diluar tarif rata rata praktik tersebut bertentangan dengan peraturan wali kota bandung nomor tahun tentang penyelenggaraan perparkiran khususnya ketentuan mengenai penetapan dan pemberlakuan tarif parkir resmi oleh pemerintah daerah kewajiban pemberian karcis parkir sebagai bukti pembayaran yang sah larangan pungutan parkir di luar lokasi parkir resmi penertiban dan pengawasan parkir oleh perangkat daerah terkait di lapangan masih ditemukan oknum parkir liar yang menarik tarif parkir melebihi ketentuan tidak memberikan karcis parkir kepada pengguna jasa beroperasi di lokasi yang merupakan kantong parkir resmi milik pengusaha setempat menggunakan tekanan atau intimidasi psikis kepada masyarakat jika diberi kurang dari tarif yang diminta kondisi ini menimbulkan keresahan publik mengganggu ketertiban umum serta berpotensi merugikan pendapatan asli daerah pad sekaligus tidak sejalan dengan upaya pemerintah kota bandung dalam mewujudkan tata kelola perparkiran yang tertib dan berkeadilan lokasi kopi kenangan pajajaran,HIGH
keberatan tapi tidak diresponse pihak terkait saat ini sudah berdiri lantai mengapa ada apa apa kami salah satu warga di sekitar jalan sarijadi raya no atau dekat sekitaran yamaha sarijadi dengan ini mengadukan beberapa kendala dengan melihat progress pembangungan gedung yang konon katanya akan dibangun empat lantai sementara kami warga tidak pernah merasa diminta ijin oleh pihak pengontrak maupun pemilik gedung yang akan dibangun bagaimana mungkin akan terbayang jika gedung tersebut jadi bagaimana cahaya matahari rumah kami lingkungan yang nyaman dan sudah cukup padat berdempet dempetan ditambah tiba tiba ada gedung lantai muncul dimana etika dan estetika nya pepohonan didareah kami terus berkurang dan jika hujan besar di jalan sarijadi raya selalu banjir dari selokan dan banyak batuan kecil dn sampah menggenangi jalan baik dari lingkungan sekitar maupun banjir bawaan dari arah atas jalan sarijadi atas belum lagi kami dengar sepintas yang kerja di pekerjaan proyek tersebut hampir semua adalah pendatang dari daerah tertentu dan tidak ada etika sopan santun ke warga baik saat melintas maupun yang tiba tiba lokasi depan proyek jadi area tongkrongan pekerja proyek saat iistirahat dan sangat berisik dengan bahasa logat mereka bahkan kami dengar dari beberapa sumber mereka selain di bedeng proyek juga menginap dengan mengontrak rumah warga sekitar dan memaksakan over capacity contoh rumah kontrakan dengan orang dipaksakan tinggal sampai dan orang dan konon kata pengurus setempat pernah berselisih dengan warga asli tolong di razia semua tempat kontrakan dan kos an wilayah cilandak dangdeur sarijadi apalagi sekitar proyek yang ngontrak tidak punya etika dan sopan santun ke tetangga warga asli yang punya kontrakan tinggal entah dimana hanya mementingkan uang di komplain sama nya akhir kata kami hanya peduli kenyamanan dan ke amanan lingkungan kami kenapa gedung itu di beri ijin sampai dengan empat lantai dan kami warga sekitar tidak merasa ada atau kami semua tidak pernah diminta persetujuan tetangga saat sebelum pembangunan ada apa dengan aparat perijinan terkait sembunyi saat pengajuan pengurusan ijin bangunan demikian laporan ini kami sampaikan dan demi kenyamanan dan keamanan kami dan keluarga besar kami untuk saat ini kami minta data kami di rahasiakan mengingat arogansi pekerja proyek baik mandor dan pemimpin sampai dengan kelas tukang semua tidak memiliki sopan santun dengan lingkungan sekitar kami mrs xx mewakili beberapa warga berdampingan lokasi kurang lebih ada kk,MEDIUM
jalan rusak parah assalamualaikum selamat pagi bpk ibu pemprov pemda saya ingin barbagi keluhan sebagai warga terkait jalan yang rusak parah jalan ini berada di desa raharja kecamatan tanjungsari yang membentang dari cipacing hingga ke kampung gordah sudah beberapa tahun jalan ini tidak ada perbaikan sehingga menghambat aktivitas warga apalagi di musim hujan sering terjadi kecelakaan akibat jalan rusak yang licin harapannya ada tindakan dari pemerintah daerah maupun provinsi untuk menanggulangi masalah ini mengingat hampir rata rata jalan yang ada di desa raharja kecamatan tanjungsari banyak yang rusak atas perhatiannya harapan kami dari warga desa raharja agar ditanggapi lokasi kejadian kabupaten sumedang tanjungsari raharja dusun culeutik desa raharja kecamatan tanjungsari kabupaten sumedang kewenangan pemerintah kabupaten sumedang,MEDIUM
backup sdm di kantor kecamatan salam jujur saya tidak tahu apakah semua petugas atau sdm di tiap kecamatan itu seperti ini dimana tidak ada petugas yang membackup setiap divisinya karena kerap kali janjian dengan seseorang atau salah satu bidang kita harus menunggu satu orang atau satu petugasnya jika kita memerlukan sesuatu dan petugasnya malah menginkari janjinya karena beliau bilang ada kegiatan lain ini terjadi di kecamatan sukajadi kota bandung untuk bidang pertanahan urusan birokrasi pertanahan maksudnya saya yang bodoh yang tidak tau jika di jam kerja itu petugas atau sdm diperbolehkan mengikuti kegiatan lain diluar kantor padahal ada masyarakat yang memerlukan beliau at least kalo pun orang yang menjanjikannya tidak ada ya harusnya ada yang menggantikan,MEDIUM
pengajuan kelompok ternak mau pengajuan peternakan gimana caranya,LOW
bangunan liar warung liar di bawah jembatan tol cimalaka minta tolong dikondisikan ada warga yang membangun warung dan bangunan dibawah kolong jembatan tol cisumdawu berlokasi di desa licin cimalaka dekan man cimalaka saya orang cimalaka tidak pernah ada bangunan apapun namun tiba tiba ada oknum yang seenaknya membangun liar tolong segera dibereskan sebelum bangunan di kolong jembatan semakin banyak,MEDIUM
banjir perumahan ikopin rukun tetangga hari jumat tgl des air sudah masuk rumah bapak hari ini selasa tgl des air sudah menggenang lagi bapak tapi alhamdulillah sudah surut warga rukun tetangga sudah berupaya mengurangi banjir tpi belum ad solusi dari pemerintah desa sayang untuk mengurangi mrngatasi banjir bapak,HIGH
tidak pencurian pada hari sabtu malam sekitar pukul tgl mei telah terjadi kasus pencurian namun aksi tersebut berhasil di gagal warga sehingga pelaku kabur dan meninggal sebuah handphone milik pelaku namun ketika handphone miliki pelaku tersebut hedak di amankan datang lah salah seorang pegawai desa cigentur kab sumedang untuk meminta barang bukti tersebut dan akan bertanggung jawab mengamankan barang bukti tersebut ujarnya tak lama dari waktu kejadian di sekitar pukul ada seorang anak memimta barang bukti tersebut kepada pegawai desa cigentur tersebut dengan mudahnya pegawai desa cigentur tersebut memberikan barang bukti tersebut tanpa melakukan introgasi terlebih dahulu namun setelah korban mengetahui barang bukti tersebut sudah diserah pihak koban tidak mempercayai akan kepemilikan barang bukti tersebut dan pihak korban berusaha sendiri mengali informasi kepada anak yang mengambil barang bukti itu dan terbukti bahwa handphone itu bukan milik anak tersebut melainkan ia disuruh oleh pelaku mohon tindakan lanjutan pemerintah desa cigentur lokasi kejadian kabupaten sumedang tanjungkerta cigentur warung kelapa muda bapak aceng,MEDIUM
laporan tidak menerima gaji terakhir assalamualaikum saya ingin melapor saya sebelumnya seorang karyawan di wom finance sumedang saya bekerja sebagai marketing agent officer dari juli hingga april terhitung habis kontrak dan tidak berniat diperpanjang akan tetapi di tanggal april saya tidak mendapatkan hak saya yaitu sisa gaji dari tanggal sesuai hitung habis kontrak saya malah tidak dianggap kerja dan mangkir padahal ada bukti absensi serta kehadiran lainnya dari tanggal april hingga tanggal april terpotong libur lebaran hingga tanggal april dan pada tanggal april saya habis kontrak yang diperpanjang per bulan sekali dikarenakan saya merupakan karyawan outsourcing dari pt swapro yang bekerja di wom finance sumedang saya bermaksud ingin meminta tolong kepada bapak ibu dinas tenaga kerja untuk mendapatkan solusi yang baik karrna saya merasa tidak memiliki masalah ataupun kriminal menyimpang dan saya berhenti secara baik baik,MEDIUM
